results_url,competition_date,competition_type,competition_name,location,ligue,department,type,level
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285804,11/02,Cross,Cross 1/2 finale région sud/ inter comités minimes,Fos sur mer,PCA,013,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=281619,18/02,Cross,1/2 finale des championnats de france de cross-country,Aix les bains,ARA,073,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285982,18/02,Cross,1/2 finale des championnats de france de cross country,Saint james,NOR,050,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286816,18/02,Cross,1/2 finale des chpts de france de cross,Carcassonne,OCC,011,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289572,18/02,Cross,1/2 finale de cross des hauts-de-france,Arras,H-F,062,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=281376,18/02,Cross,1/2 finale des championnats de france cross (i-f),Saint pierre les nemours,I-F,077,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285453,18/02,Cross,1/2 finale des championnats de france de cross,Chateauvillain,G-E,052,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287265,18/02,Cross,1/2 de finale des championnats de france u16-u18-u20-u23,Challans,P-L,085,,Int
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288121,18/02,Cross,1/2 finales lana,Cherves richemont,N-A,016,,Int
